Z,X1,X2,X3,X4,X5,Y1,Y2,Y3,S
1.0,2.1489038879407416,-0.16863996194200742,1.2799706271205231,1.8345294253893818,0.0,114.02071355099837,109.06462190617282,,1.0
0.0,-0.15400562535496987,-0.9587661274585397,-0.30496222683785856,-0.2458149515074176,1.0,0.3851397374695775,-2.5729833882495354,0.7092928437131156,1.0
0.0,0.7179494330478656,0.4874956115367261,0.9349859773777612,1.5941860147983116,1.0,25.063133756749732,64.1618339547912,,1.0
0.0,0.5285341426582959,-0.1140892828727694,-1.945749770446454,-0.3435761632010027,1.0,-2.5550336108846277,-2.620841906446522,4.021961960784326,1.0
0.0,1.7793047371813506,0.03763814439277413,-0.9396112659232515,-0.5279077046761876,1.0,7.823737336840257,16.893526663078667,20.256174045993138,1.0
0.0,-0.27290959148737803,-1.9404480144806995,0.6470201283615052,-0.9911691589535773,0.0,-11.5483021852014,-10.037788854404695,26.6788027893033,1.0
1.0,0.347756717920082,0.5431539180244866,0.3668995492558232,0.46783187219803946,1.0,38.85930301464352,26.517633653051597,,1.0
1.0,0.5186778950598094,-1.0964996480253517,-1.9118016357246024,-0.3864740410426969,0.0,0.2238338522611375,-4.3251273744002425,33.013202217216104,1.0
0.0,1.9864989144203922,0.8840232728602746,1.080800610205142,2.044468966701475,0.0,62.38382764335419,126.50517497289023,,1.0
1.0,-0.45605595934517273,0.0826082380064666,-0.7442264584303769,0.34047767931427464,1.0,28.15472358042559,5.66718246343043,0.6468512634133469,1.0
1.0,1.154740674377943,-0.9473619089312781,0.5973903135799468,0.7724181659768973,0.0,33.408826935068454,17.70576208874919,22.861678991281252,1.0
0.0,0.15458857798210351,0.8450233081604859,-0.2772504707315126,0.40328153396725985,0.0,2.5346726937803368,7.340611976854825,9.163360928399578,1.0
0.0,0.5425075770926735,0.25522420138565644,1.1534926740204843,2.420741763693009,0.0,34.57757073423287,78.05772464245545,,1.0
1.0,-0.4441856592580531,-0.6262735855031358,-0.055819735249145394,-0.5425266746004952,1.0,22.975988246488697,-0.2890170975205053,3.116178969072148,1.0
0.0,1.6476036775268388,-0.07072968712126154,-0.45388798663079866,0.49391552957483664,0.0,6.875678295046563,16.24518296412835,25.372110646465117,1.0
0.0,0.9877300890047048,0.24568152049619835,-0.46786830036871646,0.14348756797543344,1.0,6.337026142359129,17.239732750555838,31.002849447917733,1.0
1.0,0.8518281036309734,0.8227537781618299,2.794580378900306,1.9031523004336317,0.0,182.0090583653603,182.59092520066662,,1.0
0.0,0.004625631717462497,-1.3004419206576834,0.15737690531793772,0.8985268463290337,1.0,2.133683862611495,5.877413502629553,1.6080165703899714,1.0
0.0,-0.6814115081120566,-0.7563780313522894,0.12181691736844452,1.2383528258307135,0.0,1.3119399755836758,-1.4922206652394112,-1.8774858270304364,1.0
1.0,2.1607434883044725,1.3142898123389373,-2.1176803600396776,-2.3373428273144823,0.0,19.428481317402888,-2.7778374365313354,19.5604442382108,1.0
0.0,2.2464113910560464,2.018627872429693,2.493367298893714,2.0628343465969103,0.0,173.7372344537557,331.3400892615153,,1.0
0.0,1.5383445112523535,0.16251377394660022,1.5935476038249528,0.828715858849847,1.0,35.317900195279535,79.68457257739549,,1.0
1.0,1.042702964348775,-1.5348666601673784,-0.16332230960569577,0.28091174767158983,0.0,21.062956254881072,3.7507241265072913,1.48374077540107,1.0
1.0,2.688071304999463,-0.7805653817808582,0.04050277571782239,1.3286577613043329,0.0,88.35784932262935,77.00438615122255,,1.0
1.0,1.3049147411770008,-0.09577741532687023,1.5163792349806597,1.367704153471796,0.0,72.56540290857745,59.72916784758986,,1.0
0.0,-0.19884137999197082,-1.876222570862076,2.5913520734466107,1.914596131201424,0.0,35.824826016081026,50.590804692564724,,1.0
0.0,-0.6803993981138983,0.12654419956803487,1.2320720725836969,1.2533698689005877,1.0,14.145612531874177,30.922132197773585,,1.0
1.0,1.600344633211557,-0.14174012642271694,0.8340570249870216,2.0213156888463963,1.0,110.61457979391162,107.26289180447915,,1.0
0.0,0.029329492646663957,-0.325089321893083,0.29387008933335024,0.35146862335021145,0.0,0.6717620690307597,1.558391120478313,0.18270148039932482,1.0
0.0,0.9909597058202165,-1.4044956150171375,-0.2892133613824845,0.5922506213903972,0.0,1.0630370125746018,0.30126947279206784,-1.4618901111353102,1.0
1.0,-0.20260289872085058,-1.2304349054266366,3.54795990233537,1.7979479882996778,0.0,222.8074894172189,165.92117034280065,,1.0
1.0,0.6292107784165736,-0.48073093086715135,0.08996731837114831,0.6202619673256009,1.0,36.41942013155016,20.55440096414828,28.653796190238573,1.0
1.0,1.3099984504876319,0.14938359951091879,-0.30927685887763917,0.33160535536786223,1.0,41.96481274210464,34.50258076382325,,1.0
1.0,0.3034018342264066,-0.8588267657750392,-0.6612115677076617,0.24868650409508236,0.0,18.00081933365046,2.0480916903319137,5.222923839199993,1.0
1.0,-0.02067568888282867,-1.9574714322053963,0.06781585560210858,0.6656638036909726,1.0,27.588230002448004,0.615076755148396,-0.8451680964521253,1.0
0.0,0.42632652547872285,-1.5181570954554728,-0.3396142377810979,0.6786451760764486,0.0,-0.3115043770707042,-3.3359580008437297,0.8529498688530396,1.0
1.0,1.1339433838476973,-1.755077301684396,0.15191877341920051,0.8081003641781699,0.0,29.557621641322374,8.992678831916713,0.32778272597131886,1.0
1.0,-0.8347679007066691,-1.8909776074655253,-0.34945990115237624,0.3598803836493136,0.0,4.554444521504397,-9.538207008821558,26.544859670217967,1.0
0.0,1.564818073918143,-0.6552363180220417,-0.2781606153620837,0.1281740834855139,0.0,3.0760366934346095,7.534667166794986,5.313108137227324,1.0
0.0,0.9534510031565692,-2.2136732029880615,-1.5760785267184954,0.04344969099789164,1.0,-15.474322694018028,-8.71251647159919,18.622919173265696,1.0
1.0,0.9793933099018797,0.9949229208825843,0.8719336581744487,0.042552775616749305,0.0,39.8472258564479,31.499976888634922,,1.0
1.0,1.3431319502669168,-0.4035768276561844,-0.1460630560784062,0.5903424426077264,0.0,29.56574068812004,14.38783328123052,18.426389098058902,1.0
0.0,0.35447340728406923,-0.7992258795009264,1.1865391082009071,0.6692248696399727,0.0,3.935860971677202,10.346227412861499,15.366318404131915,1.0
1.0,1.229531063048085,1.2785472615587177,-0.2262830839045744,0.4212205000177938,0.0,42.706263154950186,32.98648779562249,,1.0
1.0,1.3184507962676788,1.8837830496169878,-0.07586161735080575,-0.6296849297185793,0.0,53.644874052399544,38.10136670655747,,1.0
0.0,0.4606910716706055,0.7237357850305657,-0.31395409715113265,0.45682562403252114,1.0,6.243973992358238,20.433336453609233,46.84724212034693,1.0
1.0,1.532856395814374,0.42340041905869025,-0.05847065271668489,0.27084470342487077,0.0,33.89127346803384,26.01148192121374,47.72969139079921,1.0
0.0,0.868933340705414,0.4402231904590425,0.8770514111912334,2.5331672815258224,0.0,40.38976077691575,91.84085271113312,,1.0
0.0,0.6192145216169209,-0.6816044525286185,-1.5473162880743918,-0.21364853273735795,1.0,-3.127287270154849,-2.45076106687787,3.0223072966513436,1.0
1.0,1.520773144948921,-0.23050200118889974,-1.0158169737819063,-0.13170274485632416,0.0,23.102082462876698,8.137023168955182,3.181460373431813,1.0
1.0,-0.5303140157641142,-1.843128795245599,0.43188300385484013,-0.2267713561579413,0.0,7.785774506447015,-7.714942129648407,19.311949040862125,1.0
1.0,-0.7387072442462632,0.2810751677215893,-0.47716137656328395,0.07576392261087317,0.0,17.705474193282267,-3.4375957787036504,4.831130058122891,1.0
1.0,1.8081992688519422,-0.4174501139282734,-1.2221254634277572,0.2669705553311532,1.0,44.951898175041066,28.190364368187225,,1.0
0.0,0.33283068570344243,-0.488260451932945,-0.8778509270721555,0.3717058906775738,0.0,0.33372840736416554,-2.2157170937304507,1.5374034450209517,1.0
1.0,-1.1482932186988435,-0.09346463398392618,-0.7596394115676173,0.30208621716254697,0.0,15.05926753218041,-5.547159649736221,12.382560196197598,1.0
1.0,0.17747584920717485,0.5387178531400336,-0.25590714491536826,1.1303917609463918,0.0,32.42561233728645,14.115160227570017,21.43070121036909,1.0
1.0,1.720707963127346,0.4656883042613175,5.728914873326859,6.040033544877939,0.0,3780.787469154793,10265.8276828556,,1.0
0.0,-1.134286810943662,-0.7361449127726987,0.3735548765021465,0.45593230027901943,1.0,1.8548556240651082,-0.9588481749312278,-2.0417382606426777,1.0
1.0,1.197442673308318,0.2772416795490577,1.1206488642801196,0.6323636930808197,0.0,46.065937599586256,37.55281595290522,,1.0
1.0,0.09424156378604154,0.3326443309979807,-0.22778158517090655,0.4230662732119246,0.0,22.624230704045818,5.522138621331817,4.2786665784265185,1.0
1.0,0.8997640338214721,-0.1923006737657256,0.06252672630620236,0.3377410069665254,0.0,25.541845775507703,12.505110387155268,10.539960950844042,1.0
0.0,-0.8303262703404135,-0.52497504952759,0.5180499034162849,2.3581980350000133,1.0,21.551836512064547,38.325270020332546,,1.0
0.0,-0.15844706890007854,-1.4637783971164848,-0.9303254833470466,-0.5426522742264878,0.0,-8.504386047073412,-7.673487414823359,28.319641659614053,1.0
1.0,-1.7417963610391887,-0.7257303832850139,-0.024439691668792105,0.5446666593925691,0.0,11.955684941952917,-10.94291086154837,15.988247407123902,1.0
1.0,2.327566028957275,0.4848151302487959,-0.11427339748271054,0.4763639265244124,1.0,78.34367471522242,79.1687289721597,,1.0
0.0,1.7489568085563834,0.1745904749307518,-0.01630206431874669,0.5635197182427372,1.0,16.635844268966633,43.835418528911575,,1.0
0.0,1.0979961754658356,0.16930762279856687,-0.2682589746968421,-0.17379300421823418,0.0,3.101567393757005,6.503624634009079,5.9799854665102545,1.0
0.0,0.8833250663758291,1.3082986162099492,0.004426338688663183,1.7485276730600767,0.0,23.739533917600504,53.494350691981744,,1.0
0.0,-0.29743027231515407,-0.5795860679636403,0.029397483967793604,1.2243448162436987,0.0,2.4515905036433816,1.7882101940230255,-0.6186714821112882,1.0
0.0,-0.8272605543674509,-2.228563202156102,-0.2757210970721294,0.40876433470712,0.0,-16.364496791119663,-10.646393888514618,29.467364339646025,1.0
1.0,0.04535941767522189,-0.7101804781072916,-0.03707341599884291,1.7708261661392597,0.0,41.5540022881685,11.31364068118109,10.761615327588455,1.0
1.0,0.6304027708317882,-1.900903552208311,0.11351351790104994,1.2431607668364493,0.0,27.91732956799479,4.123680346631276,-0.06628445198253496,1.0
0.0,1.308688731096406,1.169663877068426,0.5384501975640341,1.1918059337637454,0.0,19.884267291866884,53.319673255893605,,1.0
1.0,0.8227850902633811,-1.5188990938039688,0.3933625719584715,1.4139251586220052,0.0,39.75040349552937,13.135273389675344,11.752043414365497,1.0
1.0,1.3709463906722525,-0.7149340237427027,0.026761562396342396,0.9359430810921837,1.0,49.81480659435531,34.4740028557912,,1.0
1.0,-0.42747682703525247,-0.5096504394021675,-0.00668666365594442,0.7280662456711694,0.0,20.08405394483928,-0.4902947742225706,0.8724239393531737,1.0
1.0,0.21661605444074727,-0.5509709049500097,-0.9982701019702408,-0.013959529976445895,1.0,24.392127069229836,3.609144439215241,1.2144866290365464,1.0
1.0,1.6876640685654176,0.10118925809762208,0.6348055826034428,2.5430598828685635,1.0,150.05223148878673,146.46543166786964,,1.0
0.0,1.9492356417347896,0.4403407214133949,-1.0083429972947509,0.21056508309497507,0.0,9.957540652560747,19.520092173901062,30.838943722577497,1.0
0.0,1.175600117245472,0.06023431105063248,-0.041372282668432056,0.5441388068058925,1.0,8.22502427849031,27.151841768134002,,1.0
0.0,0.005136096312923888,-1.7150322475226278,-1.5727703717098955,0.21245373128005318,0.0,-15.8998806097081,-9.008037358035422,32.272509681470396,1.0
0.0,0.9643837220501021,0.5373740249652035,0.5061791140572088,2.1750310008332527,0.0,26.544139199985004,64.44910011187915,,1.0
0.0,-0.2982565380523635,-1.850332211020011,0.10414024487998179,1.3537785956973378,1.0,3.28644914557655,2.5645781834370593,-2.9026678514587454,1.0
1.0,1.4971642927350768,-1.0880364629481805,-0.4938260869295158,0.4442514147295361,0.0,27.889873906901904,11.128484642202748,1.616412287364955,1.0
1.0,0.46718271660514993,0.3780399030069524,-0.047147060354663047,1.1790110687826267,0.0,33.58328464193567,15.856792848231642,33.95156457286518,1.0
1.0,-0.020287819379258054,-1.0841773892759663,-0.09245860767920466,1.6188398529239496,0.0,34.34551160799703,1.5935210295081421,1.2104199984339956,1.0
1.0,1.1174474061604052,-0.690829250880614,0.17010994547972796,0.9209737096544292,0.0,32.502798072793034,15.58541203981535,21.121754970573548,1.0
1.0,0.2665145285089173,0.19912286912732874,0.07862236285564607,0.07567972578889492,0.0,20.6246504741422,5.991929676677627,4.544476622933878,1.0
0.0,1.9336324500234738,0.543135462738995,0.9620290560735635,0.27191650946133333,0.0,18.381229053361682,50.02610390753974,,1.0
1.0,2.3308345991583486,0.4045631865920091,-0.3796391254245802,-0.18744459350320775,0.0,49.98898874337184,39.25435098720129,,1.0
1.0,2.173335111406382,-0.03032466594271882,0.5635174763673289,1.5190373610513848,1.0,103.05203592554547,104.5103014194857,,1.0
1.0,-0.5374981519170259,-1.777724663410449,-0.11222898302348147,-0.13223312982692037,0.0,6.7685982590751435,-7.446372928533885,23.099470617866547,1.0
0.0,1.7961519929009964,2.3131328575790704,0.8184076096090402,0.3485528303200317,0.0,51.107963972793065,108.80199244557862,,1.0
0.0,1.233023592588705,0.39539444324080136,-0.3880249185826744,-0.8680839228329279,1.0,5.732083072703597,13.721249659247684,17.486624529334218,1.0
1.0,0.9236717036717903,0.006056778258579698,0.6022382641502885,1.2906734060743426,1.0,59.730779966980954,50.736132052355075,,1.0
0.0,0.40880143119681295,0.1247389361136691,1.2450168382180724,3.101100475475579,0.0,56.300385051302015,140.04562230533836,,1.0
0.0,-0.06707467202544737,-1.0957666888489013,-0.9245936807271763,0.22152417232527877,0.0,-3.3578228683424376,-6.113019567197874,12.245358513671762,1.0
1.0,-1.3928969056388032,-1.8152871133331578,0.2536394573817155,0.6632305327210097,1.0,18.431814231183008,-9.395616940224524,8.356110737825926,1.0
1.0,1.0565845914702874,0.725278657987884,0.22935210814138934,0.895365636862373,0.0,38.96373681694257,31.612177716444208,,1.0
0.0,0.38942642754784484,-0.25315241881505923,1.197840156965787,1.4990736103069413,0.0,11.05964073041187,29.436869527145255,,1.0
1.0,0.06574967604671056,-0.42334069265645197,3.427627484944342,6.116607003099427,1.0,2451.335125168214,4972.108840153869,,1.0
1.0,2.3252802943916153,-0.359492838924564,0.8437464447718285,1.2132623578386985,1.0,103.01861647677764,104.06492480784685,,1.0
0.0,-0.21982068405673627,-1.9461744974184365,-0.23807066417526618,1.2920085533704626,0.0,-4.4324870303047605,-7.0056416317973085,5.238168322469164,1.0
1.0,1.3937357330395335,0.23467978021275232,-0.13410332707976688,-0.04442667643846865,1.0,41.90551175770734,32.09270091451455,,1.0
0.0,0.47762591087322737,0.7618209826067217,-1.4830786274631358,-0.7168410450305224,1.0,1.3881678706649248,2.44560927752283,0.556355895040305,1.0
1.0,0.36796440760849464,-0.790838676992053,-1.368173866889564,0.6124806148749566,0.0,17.31048344187188,0.829489189544578,7.599774700906616,1.0
1.0,2.9194827864307036,0.08810685408955593,0.8017263107128079,1.6869877095634016,0.0,142.58010556914667,162.788909167142,,1.0
1.0,0.30087112955452655,1.201168245501033,0.958349700789963,1.0227597684680576,0.0,50.92059268543498,36.25319526282203,,1.0
0.0,1.2467112013008057,0.09669851341416852,-0.7997300566187636,-0.4213855696190725,0.0,2.1603451469638957,2.5181809743932133,1.5478268803260558,1.0
0.0,0.7396309945227812,-0.7276899443513953,-0.04207957936193331,0.31230956036980867,0.0,2.31104387993446,2.20578225483349,-0.3386082075861408,1.0
0.0,1.3885957427733306,0.16363243485491136,1.4830028841332592,2.0210278670483297,0.0,43.57721783582071,89.60962530294503,,1.0
0.0,1.669281002747847,0.9124667255234997,-0.14028590389074738,0.09166278328511557,1.0,17.342072758984145,44.98597484833149,,1.0
0.0,0.8271231309700283,-0.08928809466095555,0.2561658815583915,0.609593306928434,1.0,7.523378161502235,23.68142478356385,60.514056912062586,1.0
0.0,-0.5974401920901606,0.6476297832565716,0.9245838035304044,2.4298585056809454,0.0,25.67284730850184,55.93809562617506,,1.0
1.0,2.200781089576543,1.263589701101457,-0.09027483460638658,0.9520304649470837,0.0,80.27143954388451,79.0673171472699,,1.0
0.0,1.618035617612476,-0.17696091618113408,-2.733301524545581,-2.051618697653509,0.0,-47.468072269559336,-18.66124773681438,81.46988819523489,1.0
0.0,0.8605605861105945,-0.7093342174742225,-1.0276645833996114,-0.6260354833301339,0.0,-3.641692188857802,-4.948523138297887,11.128438926755287,1.0
0.0,1.3010915833684158,-0.5125302270244422,-1.8438408545679417,0.12054094439803215,0.0,-3.0787511516982287,-3.467705851441372,5.380597163493727,1.0
1.0,0.22697306501194497,-1.315064121479196,0.8705362519351365,1.7111485342059698,0.0,49.2889033088818,16.74674905844167,23.127919165155877,1.0
1.0,0.7163869840345243,-0.9722227868111488,0.37284075970458963,0.49718938827987297,1.0,37.34501310986294,21.44955594589174,21.329166583798234,1.0
0.0,0.24242283702875655,-1.1298449793049032,0.3182059451473319,0.5377050467445339,0.0,0.8119114196610326,-0.24444000796538867,-1.179760554220177,1.0
0.0,-0.8836665727824213,-1.7784079422306824,0.25177457134917214,0.7559485604670215,0.0,-6.574628515045974,-8.749371668079698,10.781960516619488,1.0
0.0,0.8940130671501938,-0.9679766660959579,0.9421796023816317,1.8155822432843802,0.0,17.79593162773759,32.407754195585696,,1.0
0.0,0.08039137730326329,-0.14149449179541967,0.24635221595391849,0.5098253561524859,1.0,3.234884005402428,12.715830092142877,20.507283614494845,1.0
1.0,2.5416860542935877,2.6539295535889216,0.08488381655897181,0.7843559594572149,0.0,170.2338788621041,195.9208939629011,,1.0
0.0,0.1894949242506993,0.1448303708005742,0.09348360874358742,0.48460644778722756,0.0,1.0534273501981568,5.185775744636036,5.004204372836637,1.0
1.0,-1.5599881310900385,-1.007812471142563,2.052752992770782,1.4905707181119987,1.0,82.74286172349346,26.39852917883347,,1.0
0.0,0.6002990951677379,-0.3977662158425893,1.0159054778255376,2.9151799801451554,0.0,42.18872564500935,99.7140669646761,,1.0
0.0,0.5646600398622565,-0.8735926967675729,-0.20598727877326176,1.2231424598639031,0.0,0.8789789577530596,5.305398068896095,2.4317053722761752,1.0
0.0,0.518581620067889,0.8117858246924745,-0.12297417688260294,-1.1262837096129656,0.0,1.800657107809621,1.2983205666533872,2.311484590025015,1.0
0.0,0.6106559829094275,-0.47062581628687417,-0.6729573605243817,-0.16890043743557226,1.0,1.617413968798937,3.5359192250242506,-0.2587673026546152,1.0
1.0,0.3453235206055899,0.9420949049841865,1.5156544643709666,0.9480976780363497,0.0,59.33104953580061,45.63360189329846,,1.0
0.0,-0.9525038754772643,-1.7141360902768668,-0.016760424707412874,0.5378528138454901,0.0,-8.039778225363271,-9.279741691733955,16.5742837932243,1.0
1.0,-0.25032262971340646,1.0227363585238696,-2.6795138830145486,-4.100174967630008,1.0,-106.69722510474729,-25.305336032502268,164.01831691003272,1.0
0.0,-1.14686230083117,-0.47641513102365013,0.00560734053679406,0.08711600835605271,0.0,-0.44213995740829604,-6.660107843128602,8.497805503722173,1.0
1.0,0.2150943473637204,0.12364228744687339,-0.22227386525491744,0.2868097165834998,1.0,30.170958925240136,12.946661787191847,15.308899808936378,1.0
0.0,0.5410337306594957,0.2835873832918942,-0.24022282502330028,0.6885079095897437,0.0,1.6353462204045934,8.646951263303121,11.13393556324466,1.0
