,0
209,14.0
210,14.0
211,14.0
212,14.0
213,14.0
214,14.0
215,14.0
216,14.0
217,14.0
218,14.0
219,15.0
220,15.0
221,15.0
222,15.0
223,15.0
224,15.0
225,15.0
226,15.0
227,15.0
228,15.0
229,15.0
230,15.0
231,16.0
232,16.0
233,16.0
234,16.0
235,16.0
236,16.0
237,16.0
238,16.0
239,16.0
240,16.0
241,16.0
242,16.0
243,16.0
244,16.0
245,16.0
246,16.0
247,16.0
248,16.0
249,16.0
250,16.0
251,16.0
252,16.0
253,16.0
254,16.0
255,16.0
256,16.0
257,16.0
258,16.0
259,16.0
260,16.0
261,17.0
262,17.0
263,17.0
264,17.0
265,17.0
266,17.0
267,17.0
268,17.0
269,17.0
270,17.0
271,17.0
272,17.0
273,17.0
274,17.0
275,18.0
276,18.0
277,18.0
278,18.0
279,18.0
280,18.0
281,18.0
282,18.0
283,18.0
284,18.0
285,18.0
286,18.0
287,18.0
288,18.0
289,18.0
290,18.0
291,19.0
292,19.0
293,19.0
294,19.0
295,19.0
296,19.0
297,19.0
298,19.0
299,20.0
300,20.0
301,20.0
302,20.0
303,20.0
304,20.0
305,20.0
306,20.0
307,20.0
308,20.0
309,20.0
310,20.0
311,20.0
312,20.0
313,21.0
314,21.0
315,21.0
316,21.0
317,21.0
318,21.0
319,21.0
320,21.0
321,21.0
322,21.0
323,21.0
324,21.0
325,21.0
326,21.0
327,21.0
328,21.0
329,21.0
330,22.0
331,22.0
332,22.0
333,22.0
334,22.0
335,22.0
336,22.0
337,22.0
338,22.0
339,22.0
340,22.0
341,22.0
342,22.0
343,22.0
344,22.0
345,22.0
346,23.0
347,23.0
348,23.0
349,23.0
350,23.0
351,23.0
352,23.0
353,23.0
354,23.0
355,23.0
356,23.0
357,23.0
358,23.0
359,23.0
360,23.0
361,23.0
362,23.0
363,23.0
364,23.0
365,24.0
366,24.0
367,24.0
368,24.0
369,24.0
370,24.0
371,24.0
372,24.0
373,24.0
374,24.0
375,24.0
376,24.0
377,24.0
378,25.0
379,25.0
380,25.0
381,25.0
382,25.0
383,25.0
384,25.0
385,25.0
386,25.0
387,25.0
388,25.0
389,26.0
390,26.0
391,26.0
392,26.0
393,26.0
394,26.0
395,26.0
396,26.0
397,26.0
398,26.0
399,26.0
400,26.0
401,26.0
402,26.0
403,26.0
404,26.0
405,26.0
406,26.0
407,26.0
408,26.0
409,26.0
410,26.0
411,26.0
412,26.0
413,26.0
414,26.0
415,26.0
416,26.0
417,26.0
418,26.0
419,26.0
420,26.0
421,26.0
422,26.0
423,26.0
424,26.0
425,26.0
426,26.0
427,27.0
428,27.0
429,27.0
430,27.0
431,27.0
432,27.0
433,27.0
434,27.0
435,27.0
436,27.0
437,27.0
438,27.0
439,27.0
440,27.0
441,27.0
442,27.0
443,27.0
444,27.0
445,27.0
446,27.0
447,27.0
448,27.0
449,27.0
450,27.0
451,27.0
452,27.0
453,27.0
454,27.0
455,27.0
456,27.0
457,27.0
458,27.0
459,27.0
460,27.0
461,27.0
462,27.0
463,27.0
464,27.0
465,27.0
466,27.0
467,27.0
468,27.0
469,27.0
470,27.0
471,27.0
472,27.0
473,27.0
474,27.0
475,27.0
476,27.0
477,27.0
478,27.0
479,27.0
480,27.0
481,27.0
482,27.0
483,27.0
484,27.0
485,28.0
486,28.0
487,28.0
488,28.0
489,28.0
490,28.0
491,28.0
492,28.0
493,28.0
494,28.0
495,28.0
496,28.0
497,28.0
498,29.0
499,29.0
500,29.0
501,29.0
502,29.0
503,29.0
504,29.0
505,29.0
506,29.0
507,29.0
508,29.0
509,29.0
510,29.0
511,29.0
512,29.0
513,29.0
514,29.0
515,29.0
516,29.0
517,29.0
518,29.0
519,30.0
520,30.0
521,30.0
522,30.0
523,30.0
524,30.0
525,30.0
526,30.0
527,30.0
528,30.0
529,30.0
530,30.0
531,30.0
532,30.0
533,30.0
534,30.0
535,30.0
536,30.0
537,30.0
538,30.0
539,30.0
540,30.0
541,30.0
542,30.0
543,31.0
544,31.0
545,31.0
546,31.0
547,31.0
548,31.0
549,31.0
550,31.0
551,31.0
552,31.0
553,31.0
554,31.0
555,31.0
556,31.0
557,31.0
558,31.0
559,31.0
560,31.0
561,31.0
562,32.0
563,32.0
564,32.0
565,32.0
566,32.0
567,32.0
568,32.0
569,32.0
570,32.0
571,32.0
572,32.0
573,32.0
574,32.0
575,32.0
576,32.0
577,32.0
578,32.0
579,32.0
580,32.0
581,32.0
582,32.0
583,32.0
584,32.0
585,32.0
586,32.0
587,32.0
588,32.0
589,32.0
590,32.0
591,32.0
592,32.0
593,32.0
594,32.0
595,32.0
596,33.0
597,33.0
598,33.0
599,33.0
600,33.0
601,33.0
602,33.0
603,33.0
604,33.0
605,33.0
606,33.0
607,33.0
608,33.0
609,33.0
610,33.0
611,33.0
612,33.0
613,33.0
614,33.0
615,33.0
616,33.0
617,33.0
618,33.0
619,33.0
620,33.0
621,33.0
622,33.0
623,34.0
624,34.0
625,34.0
626,34.0
627,34.0
628,34.0
629,34.0
630,34.0
631,34.0
632,34.0
633,34.0
634,34.0
635,34.0
636,34.0
637,34.0
638,34.0
639,34.0
640,34.0
641,34.0
642,34.0
643,34.0
644,34.0
645,35.0
646,35.0
647,35.0
648,35.0
649,35.0
650,35.0
651,35.0
652,35.0
653,35.0
654,35.0
655,35.0
656,35.0
657,35.0
658,36.0
659,36.0
660,36.0
661,36.0
662,36.0
663,36.0
664,36.0
665,36.0
666,36.0
667,36.0
668,37.0
669,37.0
670,37.0
671,37.0
672,37.0
673,37.0
674,37.0
675,38.0
676,38.0
677,38.0
678,38.0
679,38.0
680,38.0
681,38.0
682,38.0
683,38.0
684,38.0
685,38.0
686,38.0
687,38.0
688,38.0
689,38.0
690,38.0
691,38.0
692,38.0
693,38.0
694,38.0
695,39.0
696,39.0
697,39.0
698,39.0
699,39.0
700,39.0
701,39.0
702,39.0
703,39.0
704,39.0
705,39.0
706,39.0
707,39.0
708,39.0
709,40.0
710,40.0
711,40.0
712,40.0
713,40.0
714,40.0
715,40.0
716,40.0
717,40.0
718,40.0
719,40.0
720,40.0
721,40.0
722,40.0
723,40.0
724,40.0
725,40.0
726,40.0
727,40.0
728,40.0
729,40.0
730,40.0
731,40.0
732,40.0
733,40.0
734,40.0
735,40.0
736,41.0
737,41.0
738,41.0
739,41.0
740,41.0
741,41.0
742,41.0
743,41.0
744,41.0
745,41.0
746,41.0
747,42.0
748,42.0
749,42.0
750,42.0
751,42.0
752,42.0
753,42.0
754,42.0
755,42.0
756,42.0
757,42.0
758,42.0
759,42.0
760,42.0
761,42.0
762,42.0
763,42.0
764,42.0
765,43.0
766,43.0
767,43.0
768,43.0
769,43.0
770,44.0
771,44.0
772,44.0
773,44.0
774,44.0
775,44.0
776,44.0
777,44.0
778,44.0
779,44.0
780,44.0
781,44.0
782,44.0
783,44.0
784,44.0
785,44.0
786,44.0
787,44.0
788,44.0
789,44.0
790,44.0
791,44.0
792,44.0
793,44.0
794,44.0
795,44.0
796,45.0
797,45.0
798,45.0
799,45.0
800,45.0
801,45.0
802,45.0
803,45.0
804,46.0
805,46.0
806,46.0
807,46.0
808,46.0
809,46.0
810,46.0
811,46.0
812,46.0
813,46.0
814,46.0
815,46.0
816,46.0
817,46.0
818,46.0
819,46.0
820,46.0
821,46.0
822,46.0
823,46.0
824,46.0
825,46.0
826,46.0
827,46.0
828,46.0
829,46.0
830,46.0
831,46.0
832,46.0
833,46.0
834,46.0
835,46.0
836,46.0
837,46.0
838,47.0
839,47.0
840,47.0
841,47.0
842,47.0
843,47.0
844,47.0
845,47.0
846,47.0
847,47.0
848,47.0
849,47.0
850,47.0
851,47.0
852,47.0
853,47.0
854,47.0
855,47.0
856,47.0
857,47.0
858,47.0
859,47.0
860,47.0
861,47.0
862,47.0
863,47.0
864,47.0
865,47.0
866,47.0
867,47.0
868,48.0
869,48.0
870,48.0
871,48.0
872,48.0
873,48.0
874,48.0
875,48.0
876,48.0
877,48.0
878,48.0
879,48.0
880,48.0
881,48.0
882,48.0
883,48.0
884,48.0
885,48.0
886,48.0
887,48.0
888,49.0
889,49.0
890,49.0
891,49.0
892,49.0
893,49.0
894,49.0
895,49.0
896,49.0
897,49.0
898,49.0
899,50.0
900,50.0
901,50.0
902,50.0
903,50.0
904,50.0
905,50.0
906,50.0
907,50.0
908,50.0
909,50.0
910,50.0
911,50.0
912,50.0
913,50.0
914,50.0
915,50.0
916,50.0
917,50.0
918,50.0
919,50.0
920,50.0
921,51.0
922,51.0
923,51.0
924,51.0
925,51.0
926,51.0
927,51.0
928,51.0
929,51.0
930,51.0
931,51.0
932,51.0
933,51.0
934,51.0
935,52.0
936,52.0
937,52.0
938,52.0
939,52.0
940,52.0
941,52.0
942,52.0
943,52.0
944,52.0
945,52.0
946,52.0
947,52.0
948,52.0
949,52.0
950,52.0
951,52.0
952,52.0
953,52.0
954,52.0
955,52.0
956,52.0
957,52.0
958,52.0
959,52.0
960,52.0
961,52.0
962,52.0
963,52.0
964,52.0
965,52.0
966,52.0
967,52.0
968,52.0
969,52.0
970,52.0
971,52.0
972,52.0
973,52.0
974,52.0
975,52.0
976,52.0
977,52.0
978,52.0
979,52.0
980,52.0
981,52.0
982,53.0
983,53.0
984,53.0
985,53.0
986,53.0
987,53.0
988,53.0
989,53.0
990,53.0
991,53.0
992,53.0
993,53.0
994,53.0
995,53.0
996,53.0
997,53.0
998,53.0
999,53.0
1000,53.0
1001,53.0
1002,54.0
1003,54.0
1004,54.0
1005,54.0
1006,54.0
1007,54.0
1008,54.0
1009,54.0
1010,55.0
1011,55.0
1012,55.0
1013,55.0
1014,55.0
1015,55.0
1016,55.0
1017,55.0
1018,55.0
1019,55.0
1020,55.0
1021,55.0
1022,55.0
1023,55.0
1024,55.0
1025,55.0
1026,55.0
1027,55.0
1028,55.0
1029,55.0
1030,55.0
1031,55.0
1032,55.0
1033,55.0
1034,55.0
1035,55.0
1036,55.0
1037,56.0
1038,56.0
1039,56.0
1040,56.0
1041,56.0
1042,56.0
1043,56.0
