,0,1,2,3,4,5,6
61,0.0,-1.1462370261650805,-3.6834408903183813,0.748942846655468,0.634732904631865,0.0,-1.4404608539578647
62,1.0,-1.1699877967301875,-1.805036281737407,-0.37433764979512546,0.23679265639394848,1.0,-1.870392523215477
63,0.0,0.4582909319649184,-0.918846250368131,0.19946955028360824,1.010182616096317,1.0,
64,0.0,-0.011576973636456933,0.11160062939287468,1.662085574615071,0.42676431114109536,0.0,
65,1.0,-0.026138467664623466,-0.8194506485786623,0.5089131755846952,1.3568831598293172,0.0,
66,1.0,1.4546193238776768,1.2318938145138794,-0.08524985543895257,0.902560174925531,1.0,
67,1.0,0.2431007422713018,0.17503883709069318,-1.2760803258652749,0.11293251545407784,0.0,-0.5397395656677344
68,1.0,0.8568100696299947,0.4264470379656448,-1.189428210743363,0.8221871348006401,0.0,-0.03626174755885013
69,0.0,-0.09182695516774297,-1.9422417713565943,1.412888438447815,1.106589014321338,0.0,-0.08580144954310374
70,0.0,-1.0240918472930747,-2.2493313241893325,0.3835359204652717,1.4563262139270248,0.0,0.14095851574171447
71,0.0,-1.6540321642407712,-0.4737277763223294,0.18812941039685688,2.0266078058142574,0.0,
72,0.0,-0.8249256774126361,-0.8525957454752149,-1.3799083688987537,0.3163995795534751,0.0,-1.0956632244995324
73,0.0,0.5295558176737019,-1.1350304255163488,-0.0363869826618314,-0.057822995569538405,1.0,-0.43401048668773656
74,1.0,0.2072874028247419,-0.05830304970319311,1.1181783947793733,0.29520797030379736,0.0,0.3262774834233462
75,0.0,0.4781651770550239,-1.3804156092275874,0.6516011106602768,2.4807524514407704,0.0,
76,1.0,0.6338385845717497,-0.5387856614306328,-1.4116697415942536,0.8202964398087484,0.0,-0.1279826434774246
77,1.0,1.9573235600845762,-1.10277540477026,-0.5531097255722012,-1.4547617076024713,1.0,0.6650579480627057
78,1.0,0.8095809572426728,0.4543053229093353,0.5266727789842831,1.166146313768532,0.0,
79,1.0,-0.17705366072019257,-1.0189891960219497,0.92291940334055,-1.282076273219884,0.0,-0.2938184082429574
80,1.0,-1.555685485006273,-2.3317748203147266,0.7165656342712414,1.6268716233986806,1.0,
81,1.0,0.7550798202323021,-0.7773288108094782,0.07322415913219604,0.18676175449966465,1.0,0.40902998225375903
82,0.0,-0.4406930848945464,-1.4311038916552186,0.3213819381386843,0.22271517488809217,1.0,0.21386767183292452
83,1.0,1.878980912235932,0.6863679409386856,-0.5691130240362836,0.5657956576573661,0.0,
84,1.0,1.9303381726024393,0.9753219518515817,-0.6887890041965755,0.7308674669032553,1.0,
85,0.0,1.0404123680821544,0.4462143984623999,1.0587341548657054,1.7110460641410312,1.0,
86,1.0,1.5170828087319406,0.21357614737000724,0.7123810272087059,1.7230985045090206,1.0,
87,0.0,2.5566474857508856,0.20940152392078476,0.4582862417664755,0.9888073250745995,0.0,
88,0.0,-0.06024258939054783,-0.265567559111139,-0.029066345854345085,0.4886868626569429,0.0,-1.0195038041102458
89,0.0,-0.7549497575307587,-1.6538907851658362,-0.8686224721961917,0.7217679136994666,0.0,-1.375691416524337
90,1.0,1.119866287862214,0.4205239480818625,-0.4795253261532514,0.5352317638177411,0.0,0.45177931128904913
91,0.0,-0.7166730206856124,0.1736716025381732,1.3287795709463295,2.01577407523539,1.0,
92,0.0,1.1251700983492214,-1.3702104170605116,-0.542768874146046,-0.4147552123915378,0.0,-0.9031169424135987
93,1.0,0.12783871486960152,-1.3726876763182443,0.09505283390771943,1.3154383364076296,1.0,
94,0.0,0.02501579254689551,-1.014985144106532,-0.8832072981766992,-0.037686385743084805,0.0,-0.7255949292833375
95,1.0,0.7780900735385734,0.5478746591349932,0.04383020208949119,0.503379428163382,1.0,
96,1.0,1.8010084761106022,0.5835896287843487,0.3004072141924157,1.4780543263500117,1.0,
97,0.0,-0.05690023022497637,-0.053373387097359726,-0.4081721679167526,-0.08763049076812779,0.0,-0.9597637107224088
98,0.0,-0.057229246755628904,-1.2939521557324756,0.46659365467019603,2.0177552712477467,0.0,
99,1.0,1.4194138210341403,1.5122077867141182,1.3260952838400366,1.5658638025357838,0.0,
100,0.0,0.7083485550189593,-1.1290468958988433,-0.4311567661327792,-0.06495989349550668,0.0,-1.0593642924404911
101,1.0,-0.5587212656663578,-1.1099280638244422,-1.005421411758229,-0.7256816598446202,0.0,-2.190201456849303
102,1.0,0.7918577833240574,0.3258688385968271,1.7607939995736461,1.1724978690707215,1.0,
103,1.0,0.5359550790551684,-0.20377251609138292,0.45580444919400626,0.745231233357551,0.0,0.002050950980751573
104,0.0,1.1255439797341715,0.46922396996393995,2.557823809614301,4.232692680632149,0.0,
105,1.0,1.674080394944156,-0.4809256154341436,2.626081315461476,0.7257620663004611,0.0,
106,0.0,-1.1433863942658467,-1.2505703156621635,0.2713954705428821,0.8777589192895585,0.0,-2.097821278368495
107,0.0,0.24470034709932864,-1.2032591237778665,-0.014397214520198641,1.162016537723174,0.0,-0.36378508439482693
108,0.0,0.8508087958635788,-0.3832352803363271,-1.3759300078887846,-0.7824226841622016,0.0,-1.2233860324596137
109,1.0,0.8609827353819579,-0.24189075220374018,1.1822136002363486,1.4177883815691827,0.0,
110,1.0,1.968133024597556,0.09818115352792495,-0.441800286096882,1.1866059429721072,0.0,
111,0.0,-0.4738786145895999,-0.46622210092843375,0.03585757810203492,0.35230271192717266,0.0,0.3400489043528808
112,0.0,0.08135460668581829,0.21818143906823645,-0.38844752671889277,0.640986472264562,1.0,
113,1.0,1.217771827796367,-1.011932403401288,-1.0936394994107217,-0.04098520854757637,0.0,-0.1528306554057378
114,1.0,-0.7113995187393662,-0.9243717923125943,0.033026182786772565,1.3600603979870378,0.0,0.3121887920639079
115,1.0,0.4083427065163927,-0.7834245108472342,-0.011221305407090217,-0.14536284100157515,1.0,-0.08903108429001415
116,1.0,0.568195437182383,-1.0344173160951224,-0.31231198999154747,-0.48561990414523193,0.0,-1.3939774526668942
117,0.0,1.2062446804479587,1.3011186299832735,0.7166669325573116,0.1666859390822587,0.0,
118,0.0,1.1641104414061445,-0.5053180815711398,0.3810825516302755,0.4856217326856646,0.0,
119,0.0,-0.018224863969161342,0.1289283530943907,1.408597625100647,2.64110857062082,0.0,
120,1.0,-2.241780210873033,-2.5695758132685333,0.006795893327256441,-0.005358254990809996,0.0,-2.2218955433226535
121,1.0,0.16654110501479957,-0.7663432544446516,0.7697799843062276,1.6906961576632273,0.0,
122,1.0,0.19473769672622598,0.314596282532383,-0.6080987695742492,0.2310524249915501,0.0,0.038618466151113306
123,0.0,-0.4306397211906162,-0.7249471996405885,0.710747803023759,0.46133393265654543,1.0,
124,0.0,1.1396855037457094,-1.2694012030607527,-1.93640562360002,-1.4644726592644557,0.0,-1.9388341599066565
125,0.0,1.070004601763865,0.7828722887736717,0.5773366180676667,1.1264997417279208,0.0,
126,0.0,2.1487599194453897,0.8536823182569415,-1.0730107541747402,0.43585549989318506,0.0,-0.05650238053263812
127,1.0,-2.2354766635512666,-3.7555316386708912,-0.354770062675718,0.3242529488843896,0.0,-2.8597757365763274
128,0.0,-0.15726434082472496,-2.295586708547646,-0.026903799890338316,2.043043784088234,0.0,-0.5474837170225504
129,1.0,-0.704864629904737,-0.8027529882522828,-0.29621120182119237,-0.31181882014207263,0.0,-0.9701324556429571
130,1.0,-0.021376604401208255,0.5069603939199667,-0.4143626582175581,1.070758094393807,0.0,0.27545216734897604
131,1.0,1.0088042481093205,-0.2690263659891655,0.01104232757827543,1.350646380620116,1.0,
132,0.0,0.02146493951830364,-0.9624724424332334,-0.47257876929862724,-1.1064913509390077,1.0,-1.1183323893381172
133,0.0,-1.1650330604466892,-0.8560628241061028,0.4496269173442153,0.04171643815476023,0.0,0.9451260151819958
134,1.0,2.286033431449797,1.2283961711576477,-0.07237856398891646,1.5063561948468416,0.0,
135,0.0,-0.17755137499741602,-0.955982519488362,-0.21404765845103002,2.948794211867265,0.0,
136,1.0,1.3944065787602056,-0.10377932184069513,-0.5248630198945945,0.307315779623447,1.0,
137,0.0,0.012850297200521998,-0.2415422184031064,1.5297187280208002,2.264859007529136,0.0,
138,0.0,0.09699866087883757,-0.8900709441598798,1.3226786589174695,1.957083059209923,1.0,
139,1.0,-0.47023837350132003,-2.16114195029771,0.04281931869450057,0.7195103558593194,0.0,-1.0746825593376899
140,0.0,-1.4564738418549863,-0.3992553784254618,0.19122684224415318,1.4740192676483694,1.0,
141,1.0,-1.081249696525442,-1.1918445419023571,-0.3086886861689501,0.5766811224385912,1.0,-0.2632090962774997
142,0.0,1.788564506839182,-0.5569212232264633,-0.43254799845033975,-0.5001391110884886,0.0,-0.40518767016671403
143,1.0,0.22173102545069434,-2.73418050058871,-1.258253723758697,0.051021585931821156,1.0,-2.5896578608668537
144,1.0,-0.0019532552112655477,-1.236664313201013,-0.365931385184247,0.06894023694817109,1.0,0.019651516196235064
145,1.0,1.0162675243346073,-0.8374377671237021,2.70512844308492,2.359874391011187,0.0,
146,0.0,-1.1095090568205341,-0.9363323336349199,-0.5453812736224763,1.9100257470522402,0.0,-1.068934341667975
147,0.0,1.0912400110581166,0.059309591060665134,3.619145241927473,1.9905852003180349,1.0,
148,0.0,-0.8504298958290877,-0.7311050638818737,-1.0266256238707545,0.03973074813825228,1.0,-1.1628894994646024
149,1.0,0.16450184251227856,-0.04147720178160025,1.5306967213264364,1.5199706249875558,1.0,
150,1.0,0.6223683591251401,0.865345170742984,0.3356039288156021,1.6416502407210456,1.0,
151,0.0,0.6140334702725347,0.11500544949130198,-0.9005574857220005,0.37880699608215396,1.0,-0.6805091284284516
152,1.0,0.21931753185628589,-0.19994300581992963,-0.13279362586706886,-0.2548321385545945,0.0,0.19719545032721575
153,0.0,-0.8453647551662635,-2.1053251639377555,-0.09118921957467059,0.3695492259866633,0.0,-1.3685112151244834
154,1.0,1.7678033637309762,-0.8281454329186719,-0.8065354616158437,-0.47687535045126783,0.0,-0.916788083588148
155,1.0,1.096846073116224,-0.20708875678747374,0.24375657846091292,0.34779877033159823,1.0,
156,0.0,1.0963249572934557,0.42400996645910866,0.7153712894248966,1.3821215525568427,0.0,
157,1.0,0.10366489793564909,-0.6694721570935827,3.2139204429926056,1.7986612250653957,1.0,
158,0.0,0.23520616306690717,-0.5043828558034349,-1.9288382147344278,-0.08330126129292958,0.0,-2.540277936938887
159,0.0,-0.17962244278892203,0.39927302323276054,-2.0400041690331276,-0.09188713637736601,1.0,-1.7078250556113626
160,1.0,-0.8884599184805939,-1.3910674955982656,-0.11164203697848345,0.5154625475040824,1.0,-1.0443642503040689
161,0.0,0.3482273336529894,-1.697290302440317,0.44893849671989655,1.9934208419269481,0.0,
162,1.0,0.8668585940610603,-1.271911841799653,-0.4934748487762134,-0.30719394179164394,0.0,-1.0676096914782802
163,0.0,1.6771362360208433,0.44912810308037204,0.08090416371129916,0.6399208118344162,0.0,
164,0.0,1.4353707632076214,-0.1400559450618785,0.6235202933021843,0.8255561507964452,1.0,
165,1.0,0.9005724164930103,-1.1732452194059149,0.920690418875189,1.4229962673408165,0.0,
166,0.0,1.1139460042018967,-2.558960912181538,-0.09623701910448532,0.2966646105530771,0.0,-1.5346576828194343
167,1.0,-0.9792834692954955,-2.465654933330438,1.7738737332367553,0.8043938682097977,0.0,-0.4892522728169647
168,1.0,1.0080823282774962,0.24082962083380927,-0.49674247960874945,0.37447224723018446,0.0,0.9545430563678035
169,0.0,1.0660124462185667,0.4172016584479363,-0.342220103873828,0.28032278632304775,0.0,
170,0.0,-0.9030556939249064,-2.1194925930493365,-0.10640686421184083,0.03025517340365136,0.0,-0.20933804205588274
171,1.0,0.9174759534069263,0.6327883256864326,0.5908920910306431,0.8769971529945269,1.0,
172,1.0,0.36493908112064954,-0.3442109554015068,-0.05252323363310907,-0.9475846582432422,1.0,0.08921902468670384
173,0.0,0.8730623020162646,-1.0658857788810823,-0.7307834764895764,1.3270956638146272,0.0,
174,0.0,-0.40303658561388644,0.22987722955629525,-0.28532631309851303,0.3205903362361039,0.0,0.18478031660366379
175,1.0,0.6181212142679513,-0.038509054639849494,1.593525744482967,1.327251454239557,1.0,
176,0.0,1.3287212732915348,-0.183007043570064,0.9962592179485424,1.9315620456388465,1.0,
177,1.0,-0.02665004226086798,-0.88870606476665,-0.9419809108962901,0.3349385699974333,0.0,0.18241491638961965
178,0.0,0.07614197651537563,-0.6285166705780142,-0.19145483832396745,0.14859052767939102,1.0,
179,1.0,1.4887444486771444,-0.3830233290024213,-0.3719532988738871,0.5430589228679208,0.0,
180,1.0,-0.2370628269875159,-0.42434478577902346,-0.08483927247384754,0.6815716032741779,1.0,
181,1.0,0.5115354866796018,1.3887350495449682,-0.9714347382829404,-0.1468939290255047,0.0,0.3234746422166649
182,0.0,2.4001916455669443,0.06124770537224822,-0.9506184326958033,0.0636074478402533,1.0,
183,1.0,1.4678090681603706,0.6569221712160416,0.8837487645582285,1.861931268213564,0.0,
184,0.0,-0.26277206386832386,-1.0946742335576265,0.17004123897739676,0.7883297603628068,1.0,-1.3507194681461836
185,0.0,-0.327292652832627,-2.325794169568029,-0.07146532773210851,0.49361434484787975,1.0,-1.1482423792373788
186,0.0,-0.6463194858614045,-2.950927580149911,0.26353036978909083,2.2669801142140935,0.0,0.07486303704658659
187,1.0,1.7443058516961694,2.081952168601215,0.897220040861196,0.8298006945035944,0.0,
188,1.0,0.4182700359106599,-0.19812418964158496,0.11726318776802182,0.4217182511030455,0.0,-0.00946242972940448
189,0.0,-0.3112590179921302,-0.785011247824011,0.19377932755045058,0.7611387442109782,0.0,0.32163657284762953
190,0.0,-0.8561383976632366,-0.9972354880561989,-0.5411644725563388,-0.5326810928871856,1.0,-1.4286084281615987
191,1.0,0.8161391700578936,0.5553981260532976,-0.7868014577970683,-1.7389351294634365,0.0,-0.8142134643820903
192,0.0,0.21806276101650812,-0.3151278691274177,-0.15328649385880452,0.3954735034335341,0.0,-0.15926156946351255
193,0.0,1.3983390849871018,-0.03759190646895216,0.21472540111566712,0.3191882974845439,0.0,0.15962562970986302
194,1.0,0.2275237986311811,-0.1634719010457004,-0.06833524734926838,0.8379670405795149,0.0,0.2166124908429749
195,1.0,-0.3833724300206218,-0.2686225053026893,0.2057579542316609,0.8308763977517635,1.0,
196,0.0,0.6497146029074462,0.12635918020881504,1.5647147802033352,1.536491238478202,1.0,
197,1.0,2.692725530618377,-1.833172148685706,1.013132894377352,0.9232638563252231,1.0,
198,0.0,-0.6084362827393801,-2.241151978080834,2.350082913383258,2.6412203194556874,0.0,
199,1.0,0.10767430223952329,-1.3048487529915989,-0.9541114716282088,0.018603443779825923,0.0,-2.134529786022952
200,0.0,2.047531396214671,0.9441698149273645,0.4454763716194671,1.5446123948452897,0.0,
201,0.0,-0.4876257302640745,-1.5433924763535303,2.218990254924144,3.4356617650652463,1.0,
202,1.0,-0.022612242838359276,-1.4659327721762792,0.5955148035917358,0.2817618633033469,1.0,-0.6904330559330538
203,1.0,1.6695775888249598,-0.12136197891707118,-0.8890567733714206,-4.4316491973944,0.0,-1.785279608556797
204,1.0,-0.48471831953336686,-0.6466910515730704,0.8847390634693593,0.7871128943286364,0.0,-0.4398232277266978
205,0.0,-1.7046459651089911,-2.3490103800907063,-0.2007652768983356,-1.0738812845394503,1.0,-1.1622393171052452
206,1.0,0.990260592173382,-0.5953778259381761,-0.33605145176012274,1.1497148204632288,1.0,
207,0.0,-0.43876682790677535,0.11122432851712921,0.013309497613511655,0.31347543032466574,1.0,-0.5895864388100688
208,0.0,-0.557378663626904,-1.3253290531826525,0.8801105710854427,1.24309355208695,0.0,0.033915156728075435
209,1.0,0.5725176172290471,-0.5312106366856821,0.19385844782493478,0.630397049934351,0.0,0.27008947808609074
210,0.0,0.6860659029144136,-0.2730666000303063,-0.26744831896765014,-1.779947848927098,1.0,-0.7730862935128466
211,1.0,1.1869155130812672,-0.029401829398641444,1.4303917119646938,1.274631395239771,1.0,
212,1.0,0.49029243449842075,-1.2161374952482322,-0.11202072443375163,0.38095005004387544,0.0,0.2653063488195879
213,0.0,0.3777128442545433,-0.6253366692694962,0.25306816314447417,0.80224565850556,0.0,0.0041540936574241405
214,1.0,0.8772905322871116,0.2064171495590244,0.4319130239589321,1.6442094718573101,1.0,
215,0.0,1.4530487829689014,0.12166797841405735,1.6200869802889766,1.2393670703056086,1.0,
216,1.0,1.857359250146196,1.0364534248929393,2.0028399017438017,2.5972467904152596,1.0,
217,0.0,-0.27131375691795023,0.04857638614408838,0.6811232787176722,1.3202948280218725,0.0,
218,1.0,0.3639798331331652,-1.9192990140185016,-3.29573277138471,-0.3497573748121615,1.0,-2.3653773826807107
219,0.0,2.194865706323131,0.09577247098474151,-0.8885786722250045,0.45744735177291834,0.0,0.24833017745217906
220,0.0,1.6917474607815324,0.28857498959241473,-0.48618189390260724,0.7718117885141766,0.0,
221,1.0,1.5638188301713336,0.29821860942644246,0.4374579957766936,1.9872757150758567,0.0,
222,1.0,1.0795241963574536,-0.560237971663694,-0.08517463868992195,0.2070222388662044,1.0,
223,0.0,1.0825502719511189,-0.39718817034907977,0.018938904712618294,1.0207182912412927,0.0,
224,0.0,-0.5351726222208251,-0.16106793054712545,1.0701651543574342,1.513063741698447,1.0,
225,0.0,-0.6642261551978357,-1.7366499294147766,1.651097260668844,0.993385036457338,0.0,
226,0.0,1.1625739777825566,0.6717865547349462,-1.295750343114555,-0.43737753907627985,0.0,0.6319675558923534
227,1.0,0.5659111785049562,-0.08287899743425625,-0.41320903002095016,-0.41324000059327304,1.0,
228,1.0,-0.2413076134079779,0.7791332607583978,-0.5563370970049945,-0.008352377896891805,1.0,
229,1.0,0.9923364600549098,-0.13287121398219529,0.18436131099528458,0.7151988661081807,1.0,
230,1.0,-0.30416814443113505,-1.1620190679266573,-0.1286027958457821,0.8050399677629064,0.0,-1.670695945134554
231,0.0,-1.3615642502913334,0.2523896000951777,0.4345146064501898,0.06938709798175713,0.0,-1.4713513251657586
232,0.0,0.1798210997506124,-0.5181817721989433,-0.394856095060466,0.019646056208067697,1.0,-1.065478040089534
233,0.0,-0.3466666048404653,-2.1559940764800656,0.6138095705566939,0.6457022233619671,0.0,-1.3596914881446225
234,1.0,1.063150902285531,1.3035809140396968,0.12025816641649704,0.8513871809981925,0.0,
235,1.0,2.351561268870782,1.2358154060525077,-1.1044706599238843,0.3579684323844542,1.0,
236,0.0,-0.47539587337262323,-1.3183339148589834,-0.7456294849073859,0.3460696754983639,0.0,-1.5236503220831898
237,0.0,-0.5605592589553949,-1.8506511864053172,0.5941221995216752,1.0214839191686773,1.0,
238,1.0,-0.48013573580425284,-0.6645540263148135,-1.290615251511547,-0.26026038154585707,0.0,-1.282013622144664
239,1.0,1.3477982301513385,-0.8725839311364916,-0.39475788643039106,0.5286796596927289,0.0,-0.9891931689038159
240,0.0,-0.5074848048579237,-1.6926968204506019,0.6551838943832495,2.878773246206554,0.0,
241,0.0,0.16539592184628887,-0.20393230126025147,1.198080464992785,1.577331570920569,0.0,
242,0.0,1.1221096187424813,-1.3113885645383803,0.7137692445144226,1.0493915950620771,0.0,
243,1.0,0.2228511865913964,0.38958990794028486,-0.005540403892190676,1.268693440509304,0.0,
244,1.0,0.7132793516101816,-0.6047326005134138,-0.8213043505746964,0.3060957654579897,0.0,-0.6623949164430522
245,1.0,-0.43465506862817394,-1.2210236094466802,-0.09255403582251127,0.8037519668972979,0.0,0.06770559875119808
246,0.0,-0.7094032161157307,-0.7273854595381264,-0.15455951174736124,0.20909855588883863,0.0,0.5840263272996588
247,0.0,1.6287974096188171,0.9482165906717284,0.29573337843633196,0.7273316705941051,1.0,
248,1.0,0.979247021493296,0.38898267599754505,-1.0310572434920688,0.5394763987306009,0.0,1.204794256412474
249,1.0,0.20091014106540422,-0.6811835042710446,-0.06228288337503617,0.07778948331225366,0.0,0.060609011731023454
250,0.0,1.4596508968178994,0.14642967437955345,0.42513966321949914,1.8735532385995022,0.0,
251,0.0,-0.6710459724941091,-1.1016993981341672,0.05787425373946351,0.8337509971080206,0.0,0.5499552361354083
252,1.0,-0.346486894556142,-1.1496881708218942,-2.021207797270996,-1.2660976590879187,0.0,-2.103380480671836
253,0.0,2.906680343500295,1.7243265212968388,0.6709452166761518,-0.369546694006907,0.0,
254,0.0,1.7984362253073116,-0.34005564389106635,-0.788919729335088,0.2027330685936936,0.0,0.9413336459677488
255,0.0,0.29073190208698296,0.24026922547279167,0.2853514595248934,1.2187548660656067,0.0,
256,1.0,0.7768889686484277,-1.3133613884236117,0.0232318796368159,1.265840631213127,0.0,-0.5094919763214857
257,1.0,0.5584696605220699,0.0699564051791246,0.27954855285636276,1.2405743830468774,1.0,
258,1.0,1.2456103365642675,-0.12249307600090459,-0.4363549173266243,-0.40734017185696525,0.0,-0.7792761100316775
259,1.0,1.1907741849250173,-0.6346314298116758,1.1024515800997372,1.3496496008632892,0.0,
260,0.0,2.180253654331734,-0.16431245381138948,-0.97994344833656,0.22211389441124502,1.0,
261,1.0,0.3394412134866105,-1.0484984659790693,0.30950443514827725,0.8182569639550265,0.0,
262,0.0,0.9271047738477103,-0.1980652890727515,-0.5988592897804249,-0.18462224903360958,1.0,
263,0.0,-0.4828453228130758,-2.6496547763027576,0.1981484727300794,1.0308910358640602,0.0,-0.992334980165228
264,1.0,1.1797353628317517,-0.8640830978394798,0.7572740920145627,1.7169621328775206,1.0,
